pais,id_cliente,data_pedido,data_chegada,tipo_compra,numero_pedido,tamanho_pacote,unidades,custo_empacotamento,custo_envio,tipo_desconto,categoria,tipo_consumo,tipo_cliente,custo_produto
Colômbia,126420846,2011-06-12,2011-06-28,Normal,98078185,Pacote pequeno,1,1.0,4.12,Liquidação,BlueRay,Alto Consumo,B2B,5.12
Colômbia,145148150,2008-09-25,2008-10-03,Normal,98082607,Pacote pequeno,3,1.0,6.0,Cyber Monday,BlueRay,Alto Consumo,B2C,7.0
Colômbia,189635244,2007-01-05,2007-01-16,Normal,98084901,Pacote pequeno,3,1.0,3.14,Liquidação,BlueRay,Alto Consumo,B2C,4.140000000000001
Colômbia,234434439,2008-12-30,2009-01-12,Normal,98082244,Pacote pequeno,2,2.0,3.86,Sem desconto,BlueRay,Alto Consumo,B2C,5.859999999999999
Colômbia,249798097,2002-04-04,2002-04-24,Normal,98091228,Pacote pequeno,1,1.0,5.68,Sem desconto,BlueRay,Alto Consumo,B2B,6.68
Colômbia,249798097,2010-06-29,2010-07-19,Devolução,98079809,Pacote pequeno,1,3.0,6.45,Sem desconto,BlueRay,Alto Consumo,B2B,9.45
Colômbia,271304490,2009-12-08,2009-12-25,Normal,98080828,Pacote pequeno,1,1.0,6.99,Sem desconto,BlueRay,Alto Consumo,B2C,7.99
Colômbia,271304490,2010-06-28,2010-07-13,Normal,98079806,Pacote pequeno,1,3.0,6.45,Cyber Monday,BlueRay,Alto Consumo,B2C,9.45
Colômbia,333427984,2012-11-11,2012-11-29,Normal,98075717,Pacote pequeno,2,3.0,5.33,Sem desconto,BlueRay,Alto Consumo,B2C,8.33
Colômbia,353597252,2003-05-02,2003-05-14,Devolução,98089808,Pacote pequeno,1,1.0,4.86,Black Friday,BlueRay,Alto Consumo,B2C,5.86
Colômbia,361586823,2011-09-22,2011-10-07,Normal,98077676,Pacote pequeno,1,1.0,3.88,Sem desconto,BlueRay,Alto Consumo,B2C,4.88
Colômbia,397983135,2001-12-24,2002-01-12,Normal,98091641,Pacote pequeno,1,1.0,5.0,Sem desconto,BlueRay,Alto Consumo,B2C,6.0
Colômbia,405991354,2007-01-06,2007-01-24,Normal,98084908,Pacote pequeno,1,1.0,3.58,Cyber Monday,BlueRay,Alto Consumo,B2C,4.58
Colômbia,414997525,2005-04-12,2005-04-23,Normal,98087222,Pacote pequeno,1,3.0,6.61,Liquidação,BlueRay,Alto Consumo,B2B,9.61
Colômbia,448346508,2000-06-26,2000-07-17,Normal,98093576,Pacote pequeno,2,3.0,4.58,Black Friday,BlueRay,Alto Consumo,B2B,7.58
Colômbia,452241159,2003-06-17,2003-07-07,Normal,98089654,Pacote pequeno,2,1.0,5.9,Cyber Monday,BlueRay,Alto Consumo,B2C,6.9
Colômbia,453512131,2012-10-22,2016-11-09,Devolução,98075828,Pacote pequeno,3,2.0,3.86,Cyber Monday,BlueRay,Alto Consumo,B2B,5.859999999999999
Colômbia,471492301,2002-01-04,2002-01-13,Devolução,98091597,Pacote pequeno,3,1.0,5.61,Sem desconto,BlueRay,Alto Consumo,B2C,6.61
Colômbia,481472777,2000-12-15,2000-12-24,Devolução,98092956,Pacote pequeno,2,1.0,5.55,Cyber Monday,BlueRay,Alto Consumo,B2C,6.55
Colômbia,487583305,2012-04-06,2012-04-17,Normal,98076789,Pacote pequeno,2,2.0,3.99,Sem desconto,BlueRay,Alto Consumo,B2C,5.99
Colômbia,510773995,2008-12-01,2008-12-21,Normal,98082349,Pacote pequeno,3,1.0,4.84,Cyber Monday,BlueRay,Alto Consumo,B2C,5.84
Colômbia,512817841,2011-10-20,2011-10-29,Normal,98077557,Pacote pequeno,3,1.0,5.88,Liquidação,BlueRay,Alto Consumo,B2C,6.88
Colômbia,514668821,2000-05-19,2000-06-03,Normal,98093725,Pacote pequeno,2,1.0,5.45,Data especial,BlueRay,Alto Consumo,B2C,6.45
Colômbia,514668821,2003-01-19,2003-02-09,Normal,98090187,Pacote pequeno,1,2.0,4.9,Cyber Monday,BlueRay,Alto Consumo,B2C,6.9
Colômbia,514668821,2013-01-16,2016-12-02,Normal,98075400,Pacote pequeno,1,2.0,3.1,Cyber Monday,BlueRay,Alto Consumo,B2C,5.1
Colômbia,514668821,2015-07-25,2017-11-11,Normal,98070325,Pacote pequeno,3,1.0,4.73,Sem desconto,BlueRay,Alto Consumo,B2C,5.73
Colômbia,535619292,2015-11-29,2015-12-14,Normal,98069460,Pacote pequeno,1,1.0,3.84,Sem desconto,BlueRay,Alto Consumo,B2B,4.84
Colômbia,550048793,2002-09-21,2002-10-11,Devolução,98090614,Pacote pequeno,1,2.0,4.61,Sem desconto,BlueRay,Alto Consumo,B2C,6.61
Colômbia,565333786,2012-10-15,2012-10-27,Normal,98075861,Pacote pequeno,3,1.0,5.86,Cyber Monday,BlueRay,Alto Consumo,B2C,6.86
Colômbia,575421081,2006-04-06,2006-04-21,Normal,98085938,Pacote pequeno,3,2.0,4.58,Sem desconto,BlueRay,Alto Consumo,B2C,6.58
Colômbia,596465578,2009-02-27,2009-03-12,Normal,98081995,Pacote pequeno,2,1.0,4.45,Black Friday,BlueRay,Alto Consumo,B2C,5.45
Colômbia,605633342,2015-06-12,2017-10-31,Normal,98070608,Pacote pequeno,2,1.0,6.58,Cyber Monday,BlueRay,Alto Consumo,B2B,7.58
Colômbia,612686122,2015-02-20,2015-03-15,Normal,98071350,Pacote pequeno,2,1.0,4.89,Sem desconto,BlueRay,Alto Consumo,B2B,5.89
Colômbia,612686122,2015-11-17,2017-12-20,Devolução,98069548,Pacote pequeno,3,3.0,3.25,Sem desconto,BlueRay,Alto Consumo,B2B,6.25
Colômbia,614794767,2009-12-25,2016-02-18,Normal,98080738,Pacote pequeno,1,2.0,6.55,Sem desconto,BlueRay,Alto Consumo,B2C,8.55
Colômbia,615575696,2010-11-24,2010-12-11,Normal,98079121,Pacote pequeno,2,1.0,5.0,Sem desconto,BlueRay,Alto Consumo,B2B,6.0
Colômbia,655183893,2011-08-22,2011-09-12,Normal,98077827,Pacote pequeno,2,2.0,4.88,Sem desconto,BlueRay,Alto Consumo,B2C,6.88
Colômbia,655183893,2012-05-17,2012-06-08,Normal,98076584,Pacote pequeno,1,2.0,5.0,Cyber Monday,BlueRay,Alto Consumo,B2C,7.0
Colômbia,659361408,2005-06-05,2005-06-23,Normal,98087042,Pacote pequeno,2,1.0,5.55,Sem desconto,BlueRay,Alto Consumo,B2B,6.55
Colômbia,659361408,2006-01-11,2006-01-29,Devolução,98086231,Pacote pequeno,3,2.0,6.84,Sem desconto,BlueRay,Alto Consumo,B2B,8.84
Colômbia,674406500,2003-02-21,2003-03-10,Normal,98090095,Pacote pequeno,1,2.0,6.55,Sem desconto,BlueRay,Alto Consumo,B2C,8.55
Colômbia,680594379,2005-08-29,2005-09-08,Normal,98086737,Pacote pequeno,1,2.0,6.55,Sem desconto,BlueRay,Alto Consumo,B2C,8.55
Colômbia,683896944,2007-03-02,2007-03-20,Normal,98084674,Pacote pequeno,1,1.0,3.9,Black Friday,BlueRay,Alto Consumo,B2C,4.9
Colômbia,685203305,2011-06-15,2011-06-28,Normal,98078163,Pacote pequeno,3,1.0,6.9,Sem desconto,BlueRay,Alto Consumo,B2B,7.9
Colômbia,685203305,2011-11-01,2011-11-15,Normal,98077497,Pacote pequeno,3,1.0,5.55,Sem desconto,BlueRay,Alto Consumo,B2B,6.55
Colômbia,688783313,2008-01-18,2008-02-08,Normal,98083529,Pacote pequeno,2,3.0,7.0,Sem desconto,BlueRay,Alto Consumo,B2B,10.0
Colômbia,700137756,2001-02-11,2001-02-22,Normal,98092750,Pacote pequeno,3,3.0,3.84,Data especial,BlueRay,Alto Consumo,B2B,6.84
Colômbia,701100038,2000-01-31,2000-02-18,Normal,98094100,Pacote pequeno,3,3.0,3.99,Liquidação,BlueRay,Alto Consumo,B2B,6.99
Colômbia,726340910,2009-08-06,2016-01-13,Normal,98081399,Pacote pequeno,3,2.0,5.65,Cyber Monday,BlueRay,Alto Consumo,B2B,7.65
Colômbia,751863869,2004-04-01,2004-04-19,Normal,98088558,Pacote pequeno,3,1.0,5.58,Sem desconto,BlueRay,Alto Consumo,B2C,6.58
Colômbia,758679810,2014-04-26,2014-05-04,Normal,98073086,Pacote pequeno,2,3.0,3.58,Sem desconto,BlueRay,Alto Consumo,B2C,6.58
Colômbia,792787007,2011-06-05,2011-06-16,Normal,98078218,Pacote pequeno,3,2.0,5.9,Sem desconto,BlueRay,Alto Consumo,B2B,7.9
Colômbia,792787007,2015-06-09,2015-06-20,Normal,98070626,Pacote pequeno,2,2.0,3.12,Sem desconto,BlueRay,Alto Consumo,B2B,5.12
Colômbia,833567577,2009-09-29,2009-10-11,Normal,98081135,Pacote pequeno,3,1.0,4.68,Sem desconto,BlueRay,Alto Consumo,B2C,5.68
Colômbia,869085354,2009-10-25,2009-11-15,Normal,98081008,Pacote pequeno,2,2.0,3.22,Sem desconto,BlueRay,Alto Consumo,B2C,5.220000000000001
Equador,126420846,2011-01-23,2011-02-06,Normal,98078858,Pacote pequeno,3,2.0,3.61,Cyber Monday,BlueRay,Alto Consumo,B2B,5.609999999999999
Equador,172950136,2012-09-17,2012-09-26,Normal,98076015,Pacote pequeno,2,1.0,4.1,Sem desconto,BlueRay,Alto Consumo,B2C,5.1
Equador,189635244,2012-05-07,2016-10-12,Normal,98076648,Pacote pequeno,1,1.0,4.55,Cyber Monday,BlueRay,Alto Consumo,B2C,5.55
Equador,193156145,2014-01-10,2014-01-25,Normal,98073678,Pacote pequeno,2,2.0,6.1,Sem desconto,BlueRay,Alto Consumo,B2C,8.1
Equador,194622983,2007-05-06,2007-05-18,Normal,98084457,Pacote pequeno,3,3.0,3.86,Sem desconto,BlueRay,Alto Consumo,B2C,6.859999999999999
Equador,200704420,2015-06-10,2017-08-04,Normal,98070607,Pacote pequeno,3,3.0,3.0,Sem desconto,BlueRay,Alto Consumo,B2B,6.0
Equador,216955161,2014-10-13,2014-11-02,Normal,98072128,Pacote pequeno,1,1.0,3.86,Sem desconto,BlueRay,Alto Consumo,B2C,4.859999999999999
Equador,220834258,2013-08-15,2013-08-28,Normal,98074363,Pacote pequeno,2,3.0,4.99,Cyber Monday,BlueRay,Alto Consumo,B2B,7.99
Equador,229898861,2001-06-18,2001-07-10,Normal,98092286,Pacote pequeno,1,3.0,5.68,Sem desconto,BlueRay,Alto Consumo,B2C,8.68
Equador,234434439,2007-02-26,2007-03-20,Devolução,98084680,Pacote pequeno,2,1.0,3.65,Liquidação,BlueRay,Alto Consumo,B2C,4.65
Equador,277084893,2012-11-22,2012-12-03,Normal,98075676,Pacote pequeno,3,1.0,4.12,Cyber Monday,BlueRay,Alto Consumo,B2B,5.12
Equador,283730095,2006-09-24,2006-10-09,Devolução,98085296,Pacote pequeno,3,2.0,3.25,Cyber Monday,BlueRay,Alto Consumo,B2B,5.25
Equador,305002580,2004-04-14,2004-04-26,Normal,98088506,Pacote pequeno,2,3.0,6.2,Liquidação,BlueRay,Alto Consumo,B2C,9.2
Equador,306217163,2011-01-09,2011-01-30,Devolução,98078916,Pacote pequeno,1,3.0,6.61,Cyber Monday,BlueRay,Alto Consumo,B2B,9.61
Equador,308322096,2015-08-14,2017-11-23,Normal,98070195,Pacote pequeno,1,2.0,3.58,Sem desconto,BlueRay,Alto Consumo,B2C,5.58
Equador,316425048,2000-01-09,2000-01-29,Devolução,98094169,Pacote pequeno,3,2.0,4.9,Sem desconto,BlueRay,Alto Consumo,B2C,6.9
Equador,316694393,2012-12-07,2012-12-20,Normal,98075594,Pacote pequeno,1,2.0,5.84,Cyber Monday,BlueRay,Alto Consumo,B2C,7.84
Equador,333427984,2000-09-12,2000-09-24,Normal,98093299,Pacote pequeno,1,1.0,5.0,Sem desconto,BlueRay,Alto Consumo,B2C,6.0
Equador,369207282,2013-03-10,2013-03-28,Devolução,98075136,Pacote pequeno,1,2.0,7.0,Cyber Monday,BlueRay,Alto Consumo,B2C,9.0
Equador,413610234,2004-02-11,2004-02-22,Normal,98088755,Pacote pequeno,1,1.0,6.61,Sem desconto,BlueRay,Alto Consumo,B2C,7.61
Equador,416232977,2013-08-12,2013-08-26,Devolução,98074383,Pacote pequeno,3,2.0,6.2,Sem desconto,BlueRay,Alto Consumo,B2C,8.2
Equador,454188032,2003-10-03,2003-10-25,Normal,98089252,Pacote pequeno,2,3.0,6.0,Liquidação,BlueRay,Alto Consumo,B2C,9.0
Equador,454188032,2012-09-02,2012-09-18,Normal,98076082,Pacote pequeno,3,3.0,4.58,Black Friday,BlueRay,Alto Consumo,B2C,7.58
Equador,471492301,2007-03-04,2007-03-21,Normal,98084665,Pacote pequeno,1,1.0,4.75,Sem desconto,BlueRay,Alto Consumo,B2C,5.75
Equador,487583305,2015-02-06,2015-02-26,Normal,98071454,Pacote pequeno,2,2.0,3.0,Sem desconto,BlueRay,Alto Consumo,B2C,5.0
Equador,543794562,2002-09-11,2002-09-19,Normal,98090659,Pacote pequeno,3,1.0,3.84,Cyber Monday,BlueRay,Alto Consumo,B2B,4.84
Equador,558515024,2000-12-27,2001-01-16,Normal,98092914,Pacote pequeno,1,3.0,6.45,Sem desconto,BlueRay,Alto Consumo,B2C,9.45
Equador,568383385,2003-05-25,2003-06-14,Normal,98089733,Pacote pequeno,2,3.0,5.88,Sem desconto,BlueRay,Alto Consumo,B2C,8.879999999999999
Equador,568892827,2001-08-21,2001-09-03,Normal,98092084,Pacote pequeno,3,2.0,6.55,Liquidação,BlueRay,Alto Consumo,B2B,8.55
Equador,582922821,2003-03-12,2003-03-29,Normal,98090031,Pacote pequeno,2,2.0,3.99,Data especial,BlueRay,Alto Consumo,B2C,5.99
Equador,596188269,2014-05-28,2014-06-19,Normal,98072920,Pacote pequeno,1,3.0,4.65,Sem desconto,BlueRay,Alto Consumo,B2B,7.65
Equador,612686122,2014-11-11,2014-12-02,Normal,98071982,Pacote pequeno,2,1.0,3.33,Black Friday,BlueRay,Alto Consumo,B2B,4.33
Equador,618657661,2001-07-18,2001-08-04,Normal,98092191,Pacote pequeno,2,3.0,3.9,Cyber Monday,BlueRay,Alto Consumo,B2C,6.9
Equador,655183893,2005-07-12,2005-07-24,Devolução,98086909,Pacote pequeno,3,3.0,6.65,Sem desconto,BlueRay,Alto Consumo,B2C,9.65
Equador,676480421,2006-08-14,2006-08-31,Normal,98085469,Pacote pequeno,3,3.0,7.0,Sem desconto,BlueRay,Alto Consumo,B2C,10.0
Equador,680594379,2011-04-22,2011-05-11,Normal,98078404,Pacote pequeno,2,2.0,4.89,Sem desconto,BlueRay,Alto Consumo,B2C,6.89
Equador,683896944,2010-11-11,2010-12-03,Devolução,98079178,Pacote pequeno,1,3.0,4.99,Cyber Monday,BlueRay,Alto Consumo,B2C,7.99
Equador,683896944,2015-05-14,2017-10-26,Normal,98070794,Pacote pequeno,1,2.0,6.0,Liquidação,BlueRay,Alto Consumo,B2C,8.0
Equador,756679382,2011-08-05,2011-08-25,Normal,98077904,Pacote pequeno,2,3.0,6.45,Cyber Monday,BlueRay,Alto Consumo,B2C,9.45
Equador,767598372,2015-01-30,2017-07-02,Normal,98071495,Pacote pequeno,3,2.0,3.22,Sem desconto,BlueRay,Alto Consumo,B2B,5.220000000000001
Equador,781084228,2004-11-19,2004-11-29,Normal,98087765,Pacote pequeno,1,2.0,4.89,Sem desconto,BlueRay,Alto Consumo,B2C,6.89
Equador,783214027,2004-03-08,2004-03-26,Devolução,98088644,Pacote pequeno,1,3.0,6.25,Black Friday,BlueRay,Alto Consumo,B2B,9.25
Equador,833567577,2001-12-08,2001-12-26,Devolução,98091702,Pacote pequeno,1,3.0,6.75,Sem desconto,BlueRay,Alto Consumo,B2C,9.75
Equador,869085354,2009-06-16,2009-07-04,Devolução,98081597,Pacote pequeno,1,3.0,6.75,Black Friday,BlueRay,Alto Consumo,B2C,9.75
Equador,869085354,2012-12-07,2016-11-22,Devolução,98075602,Pacote pequeno,3,1.0,3.12,Cyber Monday,BlueRay,Alto Consumo,B2C,4.12
Equador,870227408,2004-07-02,2004-07-15,Normal,98088239,Pacote pequeno,1,2.0,6.0,Sem desconto,BlueRay,Alto Consumo,B2C,8.0
Paraguai,126420846,2010-11-24,2010-12-06,Normal,98079115,Pacote pequeno,2,2.0,5.86,Sem desconto,BlueRay,Alto Consumo,B2B,7.86
Paraguai,126420846,2014-04-29,2014-05-08,Normal,98073069,Pacote pequeno,1,3.0,5.61,Cyber Monday,BlueRay,Alto Consumo,B2B,8.61
Paraguai,193156145,2010-10-02,2010-10-19,Devolução,98079359,Pacote pequeno,3,1.0,6.61,Sem desconto,BlueRay,Alto Consumo,B2C,7.61
Paraguai,194398828,2001-02-15,2001-02-28,Normal,98092742,Pacote pequeno,1,1.0,4.55,Sem desconto,BlueRay,Alto Consumo,B2B,5.55
Paraguai,194398828,2001-08-27,2001-09-08,Devolução,98092064,Pacote pequeno,1,2.0,4.36,Data especial,BlueRay,Alto Consumo,B2B,6.36
Paraguai,197732829,2014-02-10,2014-02-24,Normal,98073509,Pacote pequeno,2,2.0,4.45,Sem desconto,BlueRay,Alto Consumo,B2C,6.45
Paraguai,201171360,2015-05-18,2015-06-06,Normal,98070768,Pacote pequeno,2,3.0,6.61,Sem desconto,BlueRay,Alto Consumo,B2C,9.61
Paraguai,269213857,2012-12-28,2013-01-14,Normal,98075508,Pacote pequeno,3,3.0,4.1,Black Friday,BlueRay,Alto Consumo,B2C,7.1
Paraguai,309017972,2010-07-23,2010-08-04,Normal,98079697,Pacote pequeno,3,1.0,5.68,Cyber Monday,BlueRay,Alto Consumo,B2C,6.68
Paraguai,316694393,2010-10-22,2016-05-07,Normal,98079285,Pacote pequeno,2,3.0,4.99,Sem desconto,BlueRay,Alto Consumo,B2C,7.99
Paraguai,316694393,2012-09-17,2012-10-10,Normal,98076005,Pacote pequeno,3,2.0,5.22,Cyber Monday,BlueRay,Alto Consumo,B2C,7.22
Paraguai,340379512,2010-10-15,2010-10-29,Devolução,98079312,Pacote pequeno,2,1.0,4.65,Cyber Monday,BlueRay,Alto Consumo,B2C,5.65
Paraguai,391506118,2009-10-13,2009-10-29,Normal,98081060,Pacote pequeno,2,2.0,6.75,Sem desconto,BlueRay,Alto Consumo,B2C,8.75
Paraguai,404435455,2010-09-22,2010-10-11,Normal,98079412,Pacote pequeno,3,2.0,4.33,Sem desconto,BlueRay,Alto Consumo,B2C,6.33
Paraguai,436608095,2015-08-08,2018-03-09,Normal,98070228,Pacote pequeno,3,2.0,4.99,Liquidação,BlueRay,Alto Consumo,B2B,6.99
Paraguai,452241159,2013-02-09,2013-02-19,Normal,98075273,Pacote pequeno,3,3.0,3.36,Data especial,BlueRay,Alto Consumo,B2C,6.359999999999999
Paraguai,465556184,2015-02-23,2017-07-03,Normal,98071332,Pacote pequeno,3,3.0,5.88,Sem desconto,BlueRay,Alto Consumo,B2C,8.879999999999999
Paraguai,465708582,2012-01-07,2012-01-25,Normal,98077206,Pacote pequeno,1,3.0,6.0,Sem desconto,BlueRay,Alto Consumo,B2C,9.0
Paraguai,477490358,2008-12-11,2008-12-30,Devolução,98082304,Pacote pequeno,2,3.0,3.58,Data especial,BlueRay,Alto Consumo,B2B,6.58
Paraguai,514136954,2007-06-29,2007-07-21,Normal,98084265,Pacote pequeno,3,3.0,5.14,Black Friday,BlueRay,Alto Consumo,B2B,8.14
Paraguai,523605849,2004-10-28,2004-11-17,Devolução,98087836,Pacote pequeno,1,2.0,7.0,Cyber Monday,BlueRay,Alto Consumo,B2C,9.0
Paraguai,529333105,2011-10-29,2011-11-14,Normal,98077504,Pacote pequeno,2,2.0,3.0,Data especial,BlueRay,Alto Consumo,B2C,5.0
Paraguai,531720979,2002-05-06,2002-05-26,Normal,98091102,Pacote pequeno,1,2.0,3.9,Cyber Monday,BlueRay,Alto Consumo,B2C,5.9
Paraguai,543794562,2012-01-28,2016-09-12,Normal,98077103,Pacote pequeno,2,3.0,5.58,Sem desconto,BlueRay,Alto Consumo,B2B,8.58
Paraguai,543794562,2015-01-24,2015-02-05,Normal,98071541,Pacote pequeno,3,2.0,6.58,Sem desconto,BlueRay,Alto Consumo,B2B,8.58
Paraguai,550048793,2007-07-17,2007-08-05,Normal,98084203,Pacote pequeno,1,1.0,3.36,Cyber Monday,BlueRay,Alto Consumo,B2C,4.359999999999999
Paraguai,582922821,2008-08-09,2008-08-27,Normal,98082781,Pacote pequeno,2,3.0,6.89,Sem desconto,BlueRay,Alto Consumo,B2C,9.89
Paraguai,597467509,2013-04-01,2017-01-02,Normal,98075036,Pacote pequeno,3,3.0,5.61,Sem desconto,BlueRay,Alto Consumo,B2C,8.61
Paraguai,598384221,2015-06-08,2018-02-19,Normal,98070621,Pacote pequeno,1,1.0,5.65,Black Friday,BlueRay,Alto Consumo,B2B,6.65
Paraguai,645012493,2006-11-22,2006-12-02,Normal,98085061,Pacote pequeno,3,2.0,5.55,Black Friday,BlueRay,Alto Consumo,B2C,7.55
Paraguai,667298873,2014-05-01,2017-04-28,Devolução,98073059,Pacote pequeno,1,3.0,6.45,Sem desconto,BlueRay,Alto Consumo,B2C,9.45
Paraguai,700137756,2009-10-24,2009-11-04,Normal,98081011,Pacote pequeno,2,3.0,7.0,Cyber Monday,BlueRay,Alto Consumo,B2B,10.0
Paraguai,700754953,2013-08-03,2013-08-17,Normal,98074432,Pacote pequeno,2,1.0,6.55,Sem desconto,BlueRay,Alto Consumo,B2C,7.55
Paraguai,701100038,2015-05-25,2015-06-06,Normal,98070723,Pacote pequeno,1,1.0,6.86,Cyber Monday,BlueRay,Alto Consumo,B2B,7.86
Paraguai,702980227,2003-01-12,2003-02-01,Normal,98090216,Pacote pequeno,1,2.0,5.25,Cyber Monday,BlueRay,Alto Consumo,B2C,7.25
Paraguai,707476699,2011-02-19,2011-03-14,Normal,98078703,Pacote pequeno,3,1.0,4.12,Cyber Monday,BlueRay,Alto Consumo,B2C,5.12
Paraguai,720326971,2006-11-28,2006-12-14,Normal,98085035,Pacote pequeno,1,3.0,4.84,Cyber Monday,BlueRay,Alto Consumo,B2C,7.84
Paraguai,726340910,2011-02-09,2011-03-02,Normal,98078772,Pacote pequeno,1,1.0,6.45,Sem desconto,BlueRay,Alto Consumo,B2B,7.45
Paraguai,733190648,2003-03-14,2003-03-23,Normal,98090012,Pacote pequeno,1,3.0,7.0,Cyber Monday,BlueRay,Alto Consumo,B2B,10.0
Paraguai,761322747,2009-10-30,2009-11-12,Devolução,98080983,Pacote pequeno,2,3.0,3.61,Cyber Monday,BlueRay,Alto Consumo,B2C,6.609999999999999
Paraguai,781084228,2010-10-11,2010-10-28,Normal,98079320,Pacote pequeno,1,3.0,4.1,Sem desconto,BlueRay,Alto Consumo,B2C,7.1
Paraguai,783214027,2000-03-15,2000-03-24,Normal,98093945,Pacote pequeno,1,2.0,4.55,Sem desconto,BlueRay,Alto Consumo,B2B,6.55
Paraguai,783214027,2003-02-19,2003-03-08,Normal,98090094,Pacote pequeno,1,3.0,6.88,Cyber Monday,BlueRay,Alto Consumo,B2B,9.879999999999999
Paraguai,794332386,2005-01-19,2005-02-06,Normal,98087522,Pacote pequeno,3,2.0,5.45,Cyber Monday,BlueRay,Alto Consumo,B2C,7.45
Paraguai,819761666,2008-06-05,2008-06-22,Normal,98083020,Pacote pequeno,1,3.0,3.68,Sem desconto,BlueRay,Alto Consumo,B2B,6.68
Paraguai,838168914,2014-01-19,2014-02-10,Devolução,98073632,Pacote pequeno,2,1.0,3.75,Cyber Monday,BlueRay,Alto Consumo,B2C,4.75
Paraguai,875729150,2000-07-25,2000-08-05,Normal,98093470,Pacote pequeno,3,1.0,4.75,Sem desconto,BlueRay,Alto Consumo,B2B,5.75
Peru,126420846,2004-03-21,2004-04-12,Normal,98088603,Pacote pequeno,3,2.0,5.58,Cyber Monday,BlueRay,Alto Consumo,B2B,7.58
Peru,140565407,2011-01-18,2011-02-03,Devolução,98078873,Pacote pequeno,3,1.0,3.25,Sem desconto,BlueRay,Alto Consumo,B2C,4.25
Peru,183302960,2011-06-02,2011-06-21,Normal,98078229,Pacote pequeno,3,2.0,4.0,Liquidação,BlueRay,Alto Consumo,B2C,6.0
Peru,183302960,2014-02-08,2018-04-19,Devolução,98073513,Pacote pequeno,2,2.0,6.0,Sem desconto,BlueRay,Alto Consumo,B2C,8.0
Peru,189635244,2013-07-15,2017-01-21,Normal,98074535,Pacote pequeno,3,2.0,6.73,Cyber Monday,BlueRay,Alto Consumo,B2C,8.73
Peru,193156145,2006-08-21,2006-09-07,Normal,98085426,Pacote pequeno,2,2.0,6.99,Sem desconto,BlueRay,Alto Consumo,B2C,8.99
Peru,193156145,2011-12-22,2012-01-06,Normal,98077272,Pacote pequeno,1,3.0,6.12,Liquidação,BlueRay,Alto Consumo,B2C,9.120000000000001
Peru,194622983,2003-03-08,2003-03-22,Devolução,98090044,Pacote pequeno,3,1.0,7.0,Sem desconto,BlueRay,Alto Consumo,B2C,8.0
Peru,217563390,2009-07-23,2009-08-11,Normal,98081450,Pacote pequeno,3,3.0,6.2,Sem desconto,BlueRay,Alto Consumo,B2C,9.2
Peru,234434439,2011-01-30,2011-02-11,Normal,98078826,Pacote pequeno,3,1.0,5.99,Sem desconto,BlueRay,Alto Consumo,B2C,6.99
Peru,238517106,2002-01-23,2002-02-05,Normal,98091509,Pacote pequeno,3,2.0,3.25,Cyber Monday,BlueRay,Alto Consumo,B2B,5.25
Peru,238517106,2004-05-16,2004-05-26,Normal,98088400,Pacote pequeno,1,3.0,4.12,Sem desconto,BlueRay,Alto Consumo,B2B,7.12
Peru,238517106,2012-09-22,2012-10-01,Normal,98075983,Pacote pequeno,1,1.0,3.0,Cyber Monday,BlueRay,Alto Consumo,B2B,4.0
Peru,240748730,2012-03-20,2016-09-30,Normal,98076857,Pacote pequeno,3,2.0,5.55,Black Friday,BlueRay,Alto Consumo,B2B,7.55
Peru,269213857,2015-03-02,2015-03-20,Normal,98071297,Pacote pequeno,3,2.0,5.84,Sem desconto,BlueRay,Alto Consumo,B2C,7.84
Peru,270034059,2010-03-09,2010-03-25,Normal,98080361,Pacote pequeno,2,1.0,3.65,Cyber Monday,BlueRay,Alto Consumo,B2C,4.65
Peru,272581503,2013-10-19,2013-11-03,Normal,98074067,Pacote pequeno,3,3.0,4.0,Cyber Monday,BlueRay,Alto Consumo,B2B,7.0
Peru,275323921,2010-08-08,2016-04-16,Normal,98079634,Pacote pequeno,1,3.0,3.73,Liquidação,BlueRay,Alto Consumo,B2C,6.73
Peru,277084893,2010-09-14,2010-10-02,Normal,98079445,Pacote pequeno,2,1.0,3.45,Sem desconto,BlueRay,Alto Consumo,B2B,4.45
Peru,288269706,2001-01-14,2001-01-26,Devolução,98092843,Pacote pequeno,2,2.0,3.2,Cyber Monday,BlueRay,Alto Consumo,B2B,5.2
Peru,293195079,2003-06-11,2003-06-25,Normal,98089676,Pacote pequeno,2,1.0,4.0,Cyber Monday,BlueRay,Alto Consumo,B2B,5.0
Peru,296364886,2000-04-08,2000-04-28,Normal,98093857,Pacote pequeno,1,2.0,5.36,Black Friday,BlueRay,Alto Consumo,B2C,7.36
Peru,309017972,2003-01-30,2003-02-21,Normal,98090155,Pacote pequeno,3,2.0,6.75,Data especial,BlueRay,Alto Consumo,B2C,8.75
Peru,316425048,2005-03-16,2005-04-07,Normal,98087316,Pacote pequeno,1,2.0,5.88,Sem desconto,BlueRay,Alto Consumo,B2C,7.88
Peru,316425048,2010-08-24,2016-04-29,Normal,98079550,Pacote pequeno,1,3.0,6.88,Liquidação,BlueRay,Alto Consumo,B2C,9.879999999999999
Peru,318601696,2005-04-11,2005-04-25,Devolução,98087231,Pacote pequeno,2,2.0,6.99,Cyber Monday,BlueRay,Alto Consumo,B2B,8.99
